date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,result
2022-03-13,Atalanta,Genoa,0,0,1.1714,0.731994,D
2022-03-13,Udinese,Roma,1,1,0.92821,1.07674,D
2022-03-13,Torino,Inter,1,1,2.30248,2.6573,D
2022-03-14,Lazio,Venezia,1,0,1.45542,0.399391,H
2022-03-18,Sassuolo,Spezia,4,1,2.44051,0.28431,H
2022-03-18,Genoa,Torino,1,0,0.953473,0.517226,H
2022-03-19,Napoli,Udinese,2,1,1.28206,0.771369,H
2022-03-19,Inter,Fiorentina,1,1,0.996394,1.05358,D
2022-03-19,Cagliari,Milan,0,1,0.748068,2.41621,A
2022-03-20,Venezia,Sampdoria,0,2,1.64587,1.39567,A
2022-03-20,Empoli,Verona,1,1,0.934289,1.54465,D
2022-03-20,Juventus,Salernitana,2,0,2.40548,0.438066,H
2022-03-20,Roma,Lazio,3,0,2.47701,0.358377,H
2022-03-20,Bologna,Atalanta,0,1,1.59506,1.58088,A
2022-04-02,Spezia,Venezia,1,0,1.14124,0.53455,H
2022-04-02,Lazio,Sassuolo,2,1,2.09117,1.71478,H
2022-04-02,Salernitana,Torino,0,1,1.08204,1.45234,A
2022-04-03,Fiorentina,Empoli,1,0,1.71922,0.207616,H
2022-04-03,Atalanta,Napoli,1,3,1.66786,1.84682,A
2022-04-03,Udinese,Cagliari,5,1,5.37396,0.256503,H
2022-04-03,Sampdoria,Roma,0,1,0.449626,1.1837,A
2022-04-03,Juventus,Inter,0,1,1.89815,1.0453,A
2022-04-04,Verona,Genoa,1,0,1.209,0.709184,H
2022-04-04,Milan,Bologna,0,0,1.83563,0.79281,D
2022-04-09,Empoli,Spezia,0,0,0.888808,1.52229,D
2022-04-09,Inter,Verona,2,0,2.68092,0.916591,H
2022-04-09,Cagliari,Juventus,1,2,0.213416,1.58167,A
2022-04-10,Genoa,Lazio,1,4,0.57986,2.15663,A
2022-04-10,Napoli,Fiorentina,2,3,1.45436,0.894842,A
2022-04-10,Sassuolo,Atalanta,2,1,1.66107,1.85636,H
2022-04-10,Venezia,Udinese,1,2,1.18437,3.08444,A
2022-04-10,Roma,Salernitana,2,1,1.95563,0.544663,H
2022-04-10,Torino,Milan,0,0,0.635906,0.691935,D
2022-04-11,Bologna,Sampdoria,2,0,2.56257,0.566838,H
2022-04-15,Spezia,Inter,1,3,0.413811,2.74371,A
2022-04-15,Milan,Genoa,2,0,1.81517,0.252167,H
2022-04-16,Cagliari,Sassuolo,1,0,1.90806,0.294539,H
2022-04-16,Sampdoria,Salernitana,1,2,0.90485,0.505369,A
2022-04-16,Udinese,Empoli,4,1,1.12137,1.96032,H
2022-04-16,Fiorentina,Venezia,1,0,3.78568,0.131667,H
2022-04-16,Juventus,Bologna,1,1,2.24238,0.991401,D
2022-04-16,Lazio,Torino,1,1,0.987224,0.981319,D
2022-04-18,Napoli,Roma,1,1,1.2951,1.34625,D
2022-04-18,Atalanta,Verona,1,2,1.27003,3.74719,A
2022-04-20,Udinese,Salernitana,0,1,0.480919,1.09235,A
2022-04-23,Torino,Spezia,2,1,2.68611,0.989529,H
